uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,19
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
DF,PNEUMONIA,DOMICILIO,"70 - 79",F,3
DF,PNEUMONIA,HOSPITAL,"70 - 79",F,59
DF,PNEUMONIA,HOSPITAL,"70 - 79",M,75
DF,PNEUMONIA,OUTRO,"70 - 79",F,6
DF,PNEUMONIA,OUTRO,"70 - 79",M,3
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
DF,SEPTICEMIA,DOMICILIO,"70 - 79",F,2
DF,SEPTICEMIA,DOMICILIO,"70 - 79",M,2
DF,SEPTICEMIA,HOSPITAL,"70 - 79",F,61
DF,SEPTICEMIA,HOSPITAL,"70 - 79",M,46
DF,SEPTICEMIA,OUTRO,"70 - 79",F,2
DF,SEPTICEMIA,OUTRO,"70 - 79",M,5
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
DF,SRAG,HOSPITAL,"70 - 79",M,3
ES,OUTRAS,DOMICILIO,"70 - 79",F,80
ES,OUTRAS,DOMICILIO,"70 - 79",M,98
ES,OUTRAS,HOSPITAL,"70 - 79",F,184
ES,OUTRAS,HOSPITAL,"70 - 79",M,171
ES,OUTRAS,IGNORADO,"70 - 79",M,1
ES,OUTRAS,OUTRO,"70 - 79",F,8
ES,OUTRAS,OUTRO,"70 - 79",M,3
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,11
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,14
ES,OUTRAS,VIA_PUBLICA,"70 - 79",F,4
ES,OUTRAS,VIA_PUBLICA,"70 - 79",M,5
ES,COVID,DOMICILIO,"70 - 79",F,2
ES,COVID,DOMICILIO,"70 - 79",M,4
ES,COVID,HOSPITAL,"70 - 79",F,243
ES,COVID,HOSPITAL,"70 - 79",I,1
ES,COVID,HOSPITAL,"70 - 79",M,332
ES,COVID,OUTRO,"70 - 79",F,1
ES,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
ES,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,11
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,8
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,16
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,24
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
ES,PNEUMONIA,DOMICILIO,"70 - 79",F,9
ES,PNEUMONIA,DOMICILIO,"70 - 79",M,15
ES,PNEUMONIA,HOSPITAL,"70 - 79",F,67
ES,PNEUMONIA,HOSPITAL,"70 - 79",M,86
ES,PNEUMONIA,OUTRO,"70 - 79",F,2
ES,PNEUMONIA,OUTRO,"70 - 79",M,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
ES,SEPTICEMIA,DOMICILIO,"70 - 79",F,6
ES,SEPTICEMIA,DOMICILIO,"70 - 79",M,7
ES,SEPTICEMIA,HOSPITAL,"70 - 79",F,74
ES,SEPTICEMIA,HOSPITAL,"70 - 79",M,75
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
ES,SRAG,DOMICILIO,"70 - 79",F,1
ES,SRAG,HOSPITAL,"70 - 79",F,14
ES,SRAG,HOSPITAL,"70 - 79",M,11
GO,OUTRAS,DOMICILIO,"70 - 79",F,92
GO,OUTRAS,DOMICILIO,"70 - 79",M,116
GO,OUTRAS,HOSPITAL,"70 - 79",F,172
GO,OUTRAS,HOSPITAL,"70 - 79",M,227
GO,OUTRAS,IGNORADO,"70 - 79",F,7
GO,OUTRAS,IGNORADO,"70 - 79",M,9
GO,OUTRAS,OUTRO,"70 - 79",F,25
GO,OUTRAS,OUTRO,"70 - 79",M,39
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,35
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,57
GO,OUTRAS,VIA_PUBLICA,"70 - 79",M,2
GO,COVID,DOMICILIO,"70 - 79",F,10
GO,COVID,DOMICILIO,"70 - 79",M,11
GO,COVID,HOSPITAL,"70 - 79",F,412
GO,COVID,HOSPITAL,"70 - 79",I,2
GO,COVID,HOSPITAL,"70 - 79",M,545
GO,COVID,IGNORADO,"70 - 79",F,7
GO,COVID,IGNORADO,"70 - 79",M,6
GO,COVID,OUTRO,"70 - 79",F,3
GO,COVID,OUTRO,"70 - 79",M,4
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,47
GO,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,55
GO,COVID,VIA_PUBLICA,"70 - 79",M,1
GO,INDETERMINADA,DOMICILIO,"70 - 79",F,1
GO,INDETERMINADA,HOSPITAL,"70 - 79",F,2
GO,INDETERMINADA,HOSPITAL,"70 - 79",M,2
GO,INDETERMINADA,OUTRO,"70 - 79",M,2
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,19
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,33
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,50
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,64
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,2
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,5
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,11
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,9
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,10
GO,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",M,1
GO,PNEUMONIA,DOMICILIO,"70 - 79",F,8
GO,PNEUMONIA,DOMICILIO,"70 - 79",M,6
GO,PNEUMONIA,HOSPITAL,"70 - 79",F,121
GO,PNEUMONIA,HOSPITAL,"70 - 79",M,156
GO,PNEUMONIA,IGNORADO,"70 - 79",F,3
GO,PNEUMONIA,IGNORADO,"70 - 79",M,2
GO,PNEUMONIA,OUTRO,"70 - 79",F,1
GO,PNEUMONIA,OUTRO,"70 - 79",M,3
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,17
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,12
GO,SEPTICEMIA,DOMICILIO,"70 - 79",F,3
GO,SEPTICEMIA,DOMICILIO,"70 - 79",M,3
GO,SEPTICEMIA,HOSPITAL,"70 - 79",F,102
GO,SEPTICEMIA,HOSPITAL,"70 - 79",M,73
GO,SEPTICEMIA,IGNORADO,"70 - 79",M,2
GO,SEPTICEMIA,OUTRO,"70 - 79",F,3
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,12
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,10
GO,SRAG,HOSPITAL,"70 - 79",F,2
GO,SRAG,HOSPITAL,"70 - 79",M,4
GO,SRAG,VIA_PUBLICA,"70 - 79",M,1
MA,OUTRAS,AMBULANCIA,"70 - 79",M,1
MA,OUTRAS,DOMICILIO,"70 - 79",F,96
MA,OUTRAS,DOMICILIO,"70 - 79",M,152
MA,OUTRAS,HOSPITAL,"70 - 79",F,132
MA,OUTRAS,HOSPITAL,"70 - 79",M,210
MA,OUTRAS,IGNORADO,"70 - 79",F,2
MA,OUTRAS,IGNORADO,"70 - 79",M,2
MA,OUTRAS,OUTRO,"70 - 79",F,4
MA,OUTRAS,OUTRO,"70 - 79",M,13
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
MA,OUTRAS,VIA_PUBLICA,"70 - 79",F,2
MA,OUTRAS,VIA_PUBLICA,"70 - 79",M,5
MA,COVID,DOMICILIO,"70 - 79",F,1
MA,COVID,DOMICILIO,"70 - 79",M,1
MA,COVID,HOSPITAL,"70 - 79",F,92
MA,COVID,HOSPITAL,"70 - 79",M,143
MA,COVID,IGNORADO,"70 - 79",M,2
MA,COVID,OUTRO,"70 - 79",F,2
MA,COVID,OUTRO,"70 - 79",M,4
MA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MA,COVID,VIA_PUBLICA,"70 - 79",F,1
MA,INDETERMINADA,DOMICILIO,"70 - 79",F,1
MA,INDETERMINADA,DOMICILIO,"70 - 79",M,4
MA,INDETERMINADA,HOSPITAL,"70 - 79",F,1
MA,INDETERMINADA,HOSPITAL,"70 - 79",M,3
MA,INDETERMINADA,VIA_PUBLICA,"70 - 79",F,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,12
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,12
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,32
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,34
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,2
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
MA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
MA,PNEUMONIA,DOMICILIO,"70 - 79",F,5
MA,PNEUMONIA,DOMICILIO,"70 - 79",M,9
MA,PNEUMONIA,HOSPITAL,"70 - 79",F,41
MA,PNEUMONIA,HOSPITAL,"70 - 79",M,48
MA,PNEUMONIA,IGNORADO,"70 - 79",M,2
MA,PNEUMONIA,OUTRO,"70 - 79",M,3
MA,SEPTICEMIA,DOMICILIO,"70 - 79",F,1
MA,SEPTICEMIA,DOMICILIO,"70 - 79",M,6
MA,SEPTICEMIA,HOSPITAL,"70 - 79",F,38
MA,SEPTICEMIA,HOSPITAL,"70 - 79",M,47
MA,SEPTICEMIA,IGNORADO,"70 - 79",M,1
MA,SRAG,DOMICILIO,"70 - 79",M,2
MA,SRAG,HOSPITAL,"70 - 79",F,8
MA,SRAG,HOSPITAL,"70 - 79",M,17
MA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MG,OUTRAS,DOMICILIO,"70 - 79",F,512
MG,OUTRAS,DOMICILIO,"70 - 79",M,674
MG,OUTRAS,HOSPITAL,"70 - 79",F,857
MG,OUTRAS,HOSPITAL,"70 - 79",I,1
MG,OUTRAS,HOSPITAL,"70 - 79",M,1019
MG,OUTRAS,IGNORADO,"70 - 79",F,32
MG,OUTRAS,IGNORADO,"70 - 79",I,1
MG,OUTRAS,IGNORADO,"70 - 79",M,47
MG,OUTRAS,OUTRO,"70 - 79",F,26
MG,OUTRAS,OUTRO,"70 - 79",M,45
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,124
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,120
MG,OUTRAS,VIA_PUBLICA,"70 - 79",F,11
MG,OUTRAS,VIA_PUBLICA,"70 - 79",M,30
MG,COVID,DOMICILIO,"70 - 79",F,20
MG,COVID,DOMICILIO,"70 - 79",M,39
MG,COVID,HOSPITAL,"70 - 79",F,1384
MG,COVID,HOSPITAL,"70 - 79",M,1712
MG,COVID,IGNORADO,"70 - 79",F,24
MG,COVID,IGNORADO,"70 - 79",M,34
MG,COVID,OUTRO,"70 - 79",F,12
MG,COVID,OUTRO,"70 - 79",M,5
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,115
MG,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,125
MG,COVID,VIA_PUBLICA,"70 - 79",F,4
MG,COVID,VIA_PUBLICA,"70 - 79",M,1
MG,INDETERMINADA,DOMICILIO,"70 - 79",F,20
MG,INDETERMINADA,DOMICILIO,"70 - 79",M,30
MG,INDETERMINADA,HOSPITAL,"70 - 79",F,8
MG,INDETERMINADA,HOSPITAL,"70 - 79",M,8
MG,INDETERMINADA,IGNORADO,"70 - 79",F,4
MG,INDETERMINADA,IGNORADO,"70 - 79",M,2
MG,INDETERMINADA,OUTRO,"70 - 79",M,2
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,4
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
MG,INDETERMINADA,VIA_PUBLICA,"70 - 79",M,2
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,46
MG,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,40
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,178
MG,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,178
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,6
MG,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,3
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,2
MG,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,5
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,13
MG,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,25
MG,PNEUMONIA,DOMICILIO,"70 - 79",F,14
MG,PNEUMONIA,DOMICILIO,"70 - 79",M,27
MG,PNEUMONIA,HOSPITAL,"70 - 79",F,336
MG,PNEUMONIA,HOSPITAL,"70 - 79",M,465
MG,PNEUMONIA,IGNORADO,"70 - 79",F,7
MG,PNEUMONIA,IGNORADO,"70 - 79",M,12
MG,PNEUMONIA,OUTRO,"70 - 79",M,2
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,18
MG,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,25
MG,SEPTICEMIA,DOMICILIO,"70 - 79",F,11
MG,SEPTICEMIA,DOMICILIO,"70 - 79",M,13
MG,SEPTICEMIA,HOSPITAL,"70 - 79",F,409
MG,SEPTICEMIA,HOSPITAL,"70 - 79",M,435
MG,SEPTICEMIA,IGNORADO,"70 - 79",F,4
MG,SEPTICEMIA,IGNORADO,"70 - 79",M,12
MG,SEPTICEMIA,OUTRO,"70 - 79",M,5
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,35
MG,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,23
MG,SEPTICEMIA,VIA_PUBLICA,"70 - 79",F,1
MG,SRAG,DOMICILIO,"70 - 79",F,4
MG,SRAG,DOMICILIO,"70 - 79",M,2
MG,SRAG,HOSPITAL,"70 - 79",F,20
MG,SRAG,HOSPITAL,"70 - 79",M,32
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
MG,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,7
MS,OUTRAS,DOMICILIO,"70 - 79",F,45
MS,OUTRAS,DOMICILIO,"70 - 79",M,76
MS,OUTRAS,HOSPITAL,"70 - 79",F,110
MS,OUTRAS,HOSPITAL,"70 - 79",M,131
MS,OUTRAS,OUTRO,"70 - 79",F,1
MS,OUTRAS,OUTRO,"70 - 79",M,6
MS,OUTRAS,POSTO_SAUDE,"70 - 79",F,2
MS,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
MS,OUTRAS,VIA_PUBLICA,"70 - 79",F,2
MS,OUTRAS,VIA_PUBLICA,"70 - 79",M,5
MS,COVID,DOMICILIO,"70 - 79",F,1
MS,COVID,DOMICILIO,"70 - 79",M,4
MS,COVID,HOSPITAL,"70 - 79",F,211
MS,COVID,HOSPITAL,"70 - 79",M,242
MS,COVID,POSTO_SAUDE,"70 - 79",F,1
MS,COVID,POSTO_SAUDE,"70 - 79",M,1
MS,COVID,VIA_PUBLICA,"70 - 79",F,1
MS,INDETERMINADA,DOMICILIO,"70 - 79",M,1
MS,INDETERMINADA,HOSPITAL,"70 - 79",F,1
MS,INDETERMINADA,POSTO_SAUDE,"70 - 79",F,1
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,4
MS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,9
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,26
MS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,24
MS,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,1
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",F,1
MS,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"70 - 79",M,1
MS,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"70 - 79",F,1
MS,PNEUMONIA,DOMICILIO,"70 - 79",M,2
MS,PNEUMONIA,HOSPITAL,"70 - 79",F,53
MS,PNEUMONIA,HOSPITAL,"70 - 79",M,68
MS,PNEUMONIA,POSTO_SAUDE,"70 - 79",M,2
MS,SEPTICEMIA,DOMICILIO,"70 - 79",F,3
MS,SEPTICEMIA,DOMICILIO,"70 - 79",M,2
MS,SEPTICEMIA,HOSPITAL,"70 - 79",F,54
MS,SEPTICEMIA,HOSPITAL,"70 - 79",M,36
MS,SEPTICEMIA,OUTRO,"70 - 79",F,1
MS,SRAG,HOSPITAL,"70 - 79",F,2
MS,SRAG,HOSPITAL,"70 - 79",M,7
MT,OUTRAS,DOMICILIO,"70 - 79",F,19
MT,OUTRAS,DOMICILIO,"70 - 79",M,53
MT,OUTRAS,HOSPITAL,"70 - 79",F,60
MT,OUTRAS,HOSPITAL,"70 - 79",M,81
MT,OUTRAS,IGNORADO,"70 - 79",F,46
MT,OUTRAS,IGNORADO,"70 - 79",M,70
MT,OUTRAS,OUTRO,"70 - 79",F,8
MT,OUTRAS,OUTRO,"70 - 79",M,9
MT,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MT,OUTRAS,VIA_PUBLICA,"70 - 79",F,1
MT,OUTRAS,VIA_PUBLICA,"70 - 79",M,3
MT,COVID,DOMICILIO,"70 - 79",M,1
MT,COVID,HOSPITAL,"70 - 79",F,109
MT,COVID,HOSPITAL,"70 - 79",M,145
MT,COVID,IGNORADO,"70 - 79",F,117
MT,COVID,IGNORADO,"70 - 79",M,131
MT,COVID,OUTRO,"70 - 79",F,4
MT,COVID,OUTRO,"70 - 79",M,3
MT,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MT,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
MT,COVID,VIA_PUBLICA,"70 - 79",M,2
MT,INDETERMINADA,DOMICILIO,"70 - 79",M,1
MT,INDETERMINADA,HOSPITAL,"70 - 79",M,1
MT,INDETERMINADA,IGNORADO,"70 - 79",M,2
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,2
MT,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,16
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",I,1
MT,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,15
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",F,12
MT,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"70 - 79",M,12
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",F,4
MT,INSUFICIENCIA_RESPIRATORIA,OUTRO,"70 - 79",M,2
MT,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
MT,PNEUMONIA,HOSPITAL,"70 - 79",F,17
MT,PNEUMONIA,HOSPITAL,"70 - 79",M,33
MT,PNEUMONIA,IGNORADO,"70 - 79",F,9
MT,PNEUMONIA,IGNORADO,"70 - 79",M,16
MT,PNEUMONIA,OUTRO,"70 - 79",F,1
MT,PNEUMONIA,OUTRO,"70 - 79",M,1
MT,SEPTICEMIA,DOMICILIO,"70 - 79",M,2
MT,SEPTICEMIA,HOSPITAL,"70 - 79",F,25
MT,SEPTICEMIA,HOSPITAL,"70 - 79",M,24
MT,SEPTICEMIA,IGNORADO,"70 - 79",F,22
MT,SEPTICEMIA,IGNORADO,"70 - 79",M,17
MT,SEPTICEMIA,OUTRO,"70 - 79",F,1
MT,SEPTICEMIA,OUTRO,"70 - 79",M,1
MT,SRAG,AMBULANCIA,"70 - 79",M,1
MT,SRAG,HOSPITAL,"70 - 79",M,3
MT,SRAG,IGNORADO,"70 - 79",F,1
MT,SRAG,IGNORADO,"70 - 79",M,1
PA,OUTRAS,DOMICILIO,"70 - 79",F,79
PA,OUTRAS,DOMICILIO,"70 - 79",M,146
PA,OUTRAS,HOSPITAL,"70 - 79",F,98
PA,OUTRAS,HOSPITAL,"70 - 79",M,110
PA,OUTRAS,IGNORADO,"70 - 79",F,2
PA,OUTRAS,IGNORADO,"70 - 79",M,2
PA,OUTRAS,OUTRO,"70 - 79",F,2
PA,OUTRAS,OUTRO,"70 - 79",M,14
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,5
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,12
PA,OUTRAS,POSTO_SAUDE,"70 - 79",M,1
PA,OUTRAS,VIA_PUBLICA,"70 - 79",F,1
PA,OUTRAS,VIA_PUBLICA,"70 - 79",M,8
PA,COVID,AMBULANCIA,"70 - 79",M,1
PA,COVID,DOMICILIO,"70 - 79",F,5
PA,COVID,DOMICILIO,"70 - 79",M,10
PA,COVID,HOSPITAL,"70 - 79",F,184
PA,COVID,HOSPITAL,"70 - 79",M,285
PA,COVID,IGNORADO,"70 - 79",M,1
PA,COVID,OUTRO,"70 - 79",F,2
PA,COVID,OUTRO,"70 - 79",M,4
PA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,12
PA,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,13
PA,COVID,VIA_PUBLICA,"70 - 79",M,2
PA,INDETERMINADA,DOMICILIO,"70 - 79",F,2
PA,INDETERMINADA,DOMICILIO,"70 - 79",M,4
PA,INDETERMINADA,OUTRO,"70 - 79",F,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,6
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,8
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,24
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,36
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,4
PA,PNEUMONIA,DOMICILIO,"70 - 79",F,5
PA,PNEUMONIA,DOMICILIO,"70 - 79",M,3
PA,PNEUMONIA,HOSPITAL,"70 - 79",F,58
PA,PNEUMONIA,HOSPITAL,"70 - 79",M,73
PA,PNEUMONIA,OUTRO,"70 - 79",M,1
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
PA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,3
PA,SEPTICEMIA,DOMICILIO,"70 - 79",F,2
PA,SEPTICEMIA,DOMICILIO,"70 - 79",M,1
PA,SEPTICEMIA,HOSPITAL,"70 - 79",F,33
PA,SEPTICEMIA,HOSPITAL,"70 - 79",M,49
PA,SEPTICEMIA,OUTRO,"70 - 79",F,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,2
PA,SRAG,DOMICILIO,"70 - 79",F,1
PA,SRAG,DOMICILIO,"70 - 79",M,1
PA,SRAG,HOSPITAL,"70 - 79",F,7
PA,SRAG,HOSPITAL,"70 - 79",M,5
PA,SRAG,OUTROS_SERVICOS_SAUDE,"70 - 79",M,1
PB,OUTRAS,DOMICILIO,"70 - 79",F,124
PB,OUTRAS,DOMICILIO,"70 - 79",M,189
PB,OUTRAS,HOSPITAL,"70 - 79",F,147
PB,OUTRAS,HOSPITAL,"70 - 79",M,167
PB,OUTRAS,OUTRO,"70 - 79",F,7
PB,OUTRAS,OUTRO,"70 - 79",M,8
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",F,12
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"70 - 79",M,13
PB,OUTRAS,VIA_PUBLICA,"70 - 79",F,3
PB,OUTRAS,VIA_PUBLICA,"70 - 79",M,7
PB,COVID,DOMICILIO,"70 - 79",F,2
PB,COVID,DOMICILIO,"70 - 79",M,1
PB,COVID,HOSPITAL,"70 - 79",F,145
PB,COVID,HOSPITAL,"70 - 79",M,189
PB,COVID,OUTRO,"70 - 79",F,3
PB,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",F,13
PB,COVID,OUTROS_SERVICOS_SAUDE,"70 - 79",M,9
PB,COVID,POSTO_SAUDE,"70 - 79",F,1
PB,COVID,POSTO_SAUDE,"70 - 79",M,1
PB,COVID,VIA_PUBLICA,"70 - 79",F,1
PB,INDETERMINADA,DOMICILIO,"70 - 79",F,2
PB,INDETERMINADA,DOMICILIO,"70 - 79",M,4
PB,INDETERMINADA,HOSPITAL,"70 - 79",M,1
PB,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",F,13
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"70 - 79",M,16
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",F,39
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"70 - 79",M,32
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,1
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"70 - 79",M,2
PB,PNEUMONIA,DOMICILIO,"70 - 79",F,3
PB,PNEUMONIA,DOMICILIO,"70 - 79",M,8
PB,PNEUMONIA,HOSPITAL,"70 - 79",F,72
PB,PNEUMONIA,HOSPITAL,"70 - 79",M,63
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"70 - 79",F,3
